mes_referencia,Cod_produto,Realizado,Forecast,Erro_Absoluto,MAPE,MAE,RMSE,Bias,SMAPE,Desvio_M3,Desvio_M6,Desvio_M12
2024-03,120001896,0.0,336.0,336.0,0.0,336.0,1665.2741143346389,336.0,2.0,0.0,0.0,0.0
2024-03,120001897,0.0,354.0,354.0,0.0,354.0,1665.2741143346389,354.0,2.0,0.0,0.0,0.0
2024-03,120001898,0.0,538.0,538.0,0.0,538.0,1665.2741143346389,538.0,2.0,0.0,0.0,0.0
2024-03,120001899,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001900,0.0,78.0,78.0,0.0,78.0,1665.2741143346389,78.0,2.0,0.0,0.0,0.0
2024-03,120001901,0.0,251.0,251.0,0.0,251.0,1665.2741143346389,251.0,2.0,0.0,0.0,0.0
2024-03,120001902,0.0,800.0,800.0,0.0,800.0,1665.2741143346389,800.0,2.0,0.0,0.0,0.0
2024-03,120001903,0.0,556.0,556.0,0.0,556.0,1665.2741143346389,556.0,2.0,0.0,0.0,0.0
2024-03,120001904,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001905,0.0,22.0,22.0,0.0,22.0,1665.2741143346389,22.0,2.0,0.0,0.0,0.0
2024-03,120001906,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001907,0.0,780.0,780.0,0.0,780.0,1665.2741143346389,780.0,2.0,0.0,0.0,0.0
2024-03,120001908,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001909,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001910,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001911,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001912,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001913,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001914,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001915,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001916,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001917,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001918,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001919,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001920,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001921,119.0,291.0,172.0,1.4453781512605042,172.0,1665.2741143346389,172.0,0.8390243902439024,0.648984954806665,0.648984954806665,0.648984954806665
2024-03,120001922,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001923,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001924,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001925,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001926,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001927,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001928,0.0,378.0,378.0,0.0,378.0,1665.2741143346389,378.0,2.0,0.0,0.0,0.0
2024-03,120001929,0.0,378.0,378.0,0.0,378.0,1665.2741143346389,378.0,2.0,0.0,0.0,0.0
2024-03,120001930,0.0,378.0,378.0,0.0,378.0,1665.2741143346389,378.0,2.0,0.0,0.0,0.0
2024-03,120001931,0.0,422.0,422.0,0.0,422.0,1665.2741143346389,422.0,2.0,0.0,0.0,0.0
2024-03,120001932,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001933,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001934,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001935,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001936,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001937,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001938,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001943,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001947,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001949,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001950,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001951,1532.0,1068.0,464.0,0.3028720626631854,464.0,1665.2741143346389,-464.0,0.3569230769230769,0.23980047377477395,0.23980047377477395,0.23980047377477395
2024-03,120001952,674.0,278.0,396.0,0.5875370919881305,396.0,1665.2741143346389,-396.0,0.8319327731092437,0.45891016656379513,0.45891016656379513,0.45891016656379513
2024-03,120001953,1209.0,1413.0,204.0,0.1687344913151365,204.0,1665.2741143346389,204.0,0.15560640732265446,0.41304020877317366,0.41304020877317366,0.41304020877317366
2024-03,120001955,150.0,250.0,100.0,0.6666666666666666,100.0,1665.2741143346389,100.0,0.5,0.5555555555555555,0.5555555555555555,0.5555555555555555
2024-03,120001956,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001957,466.0,286.0,180.0,0.38626609442060084,180.0,1665.2741143346389,-180.0,0.4787234042553192,0.35811862754288853,0.35811862754288853,0.35811862754288853
2024-03,120001958,146.0,250.0,104.0,0.7123287671232876,104.0,1665.2741143346389,104.0,0.5252525252525253,0.5707762557077626,0.5707762557077626,0.5707762557077626
2024-03,120001959,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001960,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001966,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001967,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001968,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001969,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001970,73.0,191.0,118.0,1.6164383561643836,118.0,1665.2741143346389,118.0,0.8939393939393939,1.2821232393407012,1.2821232393407012,1.2821232393407012
2024-03,120001971,484.0,492.0,8.0,0.01652892561983471,8.0,1665.2741143346389,8.0,0.01639344262295082,0.41776466669559004,0.41776466669559004,0.41776466669559004
2024-03,120001972,113.0,186.0,73.0,0.6460176991150443,73.0,1665.2741143346389,73.0,0.4882943143812709,1.1700592442099722,1.1700592442099722,1.1700592442099722
2024-03,120001973,454.0,430.0,24.0,0.05286343612334802,24.0,1665.2741143346389,-24.0,0.05429864253393665,0.41113497617641576,0.41113497617641576,0.41113497617641576
2024-03,120001974,344.0,236.0,108.0,0.313953488372093,108.0,1665.2741143346389,-108.0,0.3724137931034483,0.7210452326137489,0.7210452326137489,0.7210452326137489
2024-03,120001975,739.0,637.0,102.0,0.13802435723951287,102.0,1665.2741143346389,-102.0,0.14825581395348839,0.42827343869123263,0.42827343869123263,0.42827343869123263
2024-03,120001977,416.0,520.0,104.0,0.25,104.0,1665.2741143346389,104.0,0.2222222222222222,0.23694441494696353,0.23694441494696353,0.23694441494696353
2024-03,120001978,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001979,779.0,879.0,100.0,0.12836970474967907,100.0,1665.2741143346389,100.0,0.12062726176115803,0.20413978264802565,0.20413978264802565,0.20413978264802565
2024-03,120001980,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001986,6184.0,5206.0,978.0,0.15815006468305304,978.0,1665.2741143346389,-978.0,0.171729587357331,0.3730874819776108,0.3730874819776108,0.3730874819776108
2024-03,120001987,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001988,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001989,4259.0,3255.0,1004.0,0.23573608828363465,1004.0,1665.2741143346389,-1004.0,0.267234495608198,0.15841513151473666,0.15841513151473666,0.15841513151473666
2024-03,120001990,70.0,100.0,30.0,0.42857142857142855,30.0,1665.2741143346389,30.0,0.35294117647058826,0.14285714285714285,0.14285714285714285,0.14285714285714285
2024-03,120001992,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001993,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001994,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001995,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001996,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001997,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120001999,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002000,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002002,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002011,1138.0,800.0,338.0,0.29701230228471004,338.0,1665.2741143346389,-338.0,0.34881320949432404,0.5795888036017384,0.5795888036017384,0.5795888036017384
2024-03,120002012,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002013,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002014,1331.0,640.0,691.0,0.5191585274229902,691.0,1665.2741143346389,-691.0,0.7011669203450025,0.4361798225513005,0.4361798225513005,0.4361798225513005
2024-03,120002015,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002016,50.0,100.0,50.0,1.0,50.0,1665.2741143346389,50.0,0.6666666666666666,1.1111111111111112,1.1111111111111112,1.1111111111111112
2024-03,120002017,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002018,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002019,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002021,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002022,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002023,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002027,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002028,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002029,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002030,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002032,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002033,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002034,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002035,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002036,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002037,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002038,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002039,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002040,4066.0,5362.0,1296.0,0.31874077717658633,1296.0,1665.2741143346389,1296.0,0.274925753075944,0.20676692812138867,0.20676692812138867,0.20676692812138867
2024-03,120002041,2229.0,2638.0,409.0,0.18349035441902198,409.0,1665.2741143346389,409.0,0.16807068009040477,0.2671589237900428,0.2671589237900428,0.2671589237900428
2024-03,120002043,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002044,1.0,0.0,1.0,1.0,1.0,1665.2741143346389,-1.0,2.0,1.0,1.0,1.0
2024-03,120002045,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002046,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002047,3340.0,3404.0,64.0,0.019161676646706587,64.0,1665.2741143346389,64.0,0.018979833926453145,0.21799754450385392,0.21799754450385392,0.21799754450385392
2024-03,120002048,2301.0,2022.0,279.0,0.121251629726206,279.0,1665.2741143346389,-279.0,0.12907702984038863,0.27728633805008407,0.27728633805008407,0.27728633805008407
2024-03,120002049,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
2024-03,120002050,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002051,-7.0,0.0,7.0,-1.0,7.0,1665.2741143346389,7.0,2.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
2024-03,120002052,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002054,-4.0,0.0,4.0,-1.0,4.0,1665.2741143346389,4.0,2.0,-1.0,-1.0,-1.0
2024-03,120002055,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002056,2994.0,2691.0,303.0,0.10120240480961924,303.0,1665.2741143346389,-303.0,0.10659630606860158,0.5427961622283884,0.5427961622283884,0.5427961622283884
2024-03,120002057,1.0,0.0,1.0,1.0,1.0,1665.2741143346389,-1.0,2.0,1.0,1.0,1.0
2024-03,120002064,122.0,48.0,74.0,0.6065573770491803,74.0,1665.2741143346389,-74.0,0.8705882352941177,0.3181687683810141,0.3181687683810141,0.3181687683810141
2024-03,120002068,1222.0,1588.0,366.0,0.2995090016366612,366.0,1665.2741143346389,366.0,0.2604982206405694,0.3042005511814992,0.3042005511814992,0.3042005511814992
2024-03,120002069,748.0,2500.0,1752.0,2.342245989304813,1752.0,1665.2741143346389,1752.0,1.0788177339901477,1.0489730260175023,1.0489730260175023,1.0489730260175023
2024-03,120002070,645.0,1505.0,860.0,1.3333333333333333,860.0,1665.2741143346389,860.0,0.8,1.1947346798298142,1.1947346798298142,1.1947346798298142
2024-03,120002071,447.0,626.0,179.0,0.4004474272930649,179.0,1665.2741143346389,179.0,0.3336439888164026,0.53286153073706,0.53286153073706,0.53286153073706
2024-03,120002074,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002075,258.0,74.0,184.0,0.7131782945736435,184.0,1665.2741143346389,-184.0,1.108433734939759,0.7534397464349832,0.7534397464349832,0.7534397464349832
2024-03,120002076,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002077,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002078,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002079,97.0,48.0,49.0,0.5051546391752577,49.0,1665.2741143346389,-49.0,0.6758620689655173,4.0350515463917525,4.0350515463917525,4.0350515463917525
2024-03,120002080,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002081,87.0,30.0,57.0,0.6551724137931034,57.0,1665.2741143346389,-57.0,0.9743589743589743,0.5469663113062367,0.5469663113062367,0.5469663113062367
2024-03,120002082,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002083,151.0,0.0,151.0,1.0,151.0,1665.2741143346389,-151.0,2.0,0.8518808777429467,0.8518808777429467,0.8518808777429467
2024-03,120002084,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002085,174.0,0.0,174.0,1.0,174.0,1665.2741143346389,-174.0,2.0,0.7610854147394388,0.7610854147394388,0.7610854147394388
2024-03,120002086,54.0,0.0,54.0,1.0,54.0,1665.2741143346389,-54.0,2.0,0.5493827160493827,0.5493827160493827,0.5493827160493827
2024-03,120002087,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002088,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002089,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002090,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002091,63.0,0.0,63.0,1.0,63.0,1665.2741143346389,-63.0,2.0,0.8837258310942522,0.8837258310942522,0.8837258310942522
2024-03,120002092,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002093,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002103,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002818,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
2024-03,120002819,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002820,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03,120002821,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002822,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03,120002823,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002824,120.0,350.0,230.0,1.9166666666666667,230.0,1665.2741143346389,230.0,0.9787234042553191,0.6783515253288553,0.6783515253288553,0.6783515253288553
2024-03,120002825,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002826,155.0,0.0,155.0,1.0,155.0,1665.2741143346389,-155.0,2.0,0.7619047619047619,0.7619047619047619,0.7619047619047619
2024-03,120002859,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002860,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002909,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002921,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002923,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002925,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002926,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002927,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002928,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120002929,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004007,7059.0,6468.0,591.0,0.08372290692732681,591.0,1665.2741143346389,-591.0,0.08738079396762032,0.14746382879989625,0.14746382879989625,0.14746382879989625
2024-03,120004010,10880.0,8228.0,2652.0,0.24375,2652.0,1665.2741143346389,-2652.0,0.2775800711743772,0.14399074742216342,0.14399074742216342,0.14399074742216342
2024-03,120004012,7528.0,7182.0,346.0,0.04596174282678002,346.0,1665.2741143346389,-346.0,0.04704282800815771,0.04341674070620325,0.04341674070620325,0.04341674070620325
2024-03,120004015,5321.0,7138.0,1817.0,0.3414771659462507,1817.0,1665.2741143346389,1817.0,0.2916766995746047,0.3910008820943833,0.3910008820943833,0.3910008820943833
2024-03,120004026,1392.0,1333.0,59.0,0.042385057471264365,59.0,1665.2741143346389,-59.0,0.04330275229357798,0.12381854087675355,0.12381854087675355,0.12381854087675355
2024-03,120004027,1652.0,1959.0,307.0,0.18583535108958837,307.0,1665.2741143346389,307.0,0.1700360011077264,0.20814684501280856,0.20814684501280856,0.20814684501280856
2024-03,120004029,3405.0,4504.0,1099.0,0.32276064610866373,1099.0,1665.2741143346389,1099.0,0.2779112403590846,0.19578986142109608,0.19578986142109608,0.19578986142109608
2024-03,120004030,1993.0,2727.0,734.0,0.36828901154039134,734.0,1665.2741143346389,734.0,0.31101694915254235,0.23412698167990306,0.23412698167990306,0.23412698167990306
2024-03,120004062,249.0,159.0,90.0,0.3614457831325301,90.0,1665.2741143346389,-90.0,0.4411764705882353,0.2602212149742728,0.2602212149742728,0.2602212149742728
2024-03,120004063,316.0,283.0,33.0,0.10443037974683544,33.0,1665.2741143346389,-33.0,0.11018363939899833,0.19912216589431778,0.19912216589431778,0.19912216589431778
2024-03,120004064,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004065,52.0,74.0,22.0,0.4230769230769231,22.0,1665.2741143346389,22.0,0.3492063492063492,0.28755503755503753,0.28755503755503753,0.28755503755503753
2024-03,120004066,53.0,119.0,66.0,1.2452830188679245,66.0,1665.2741143346389,66.0,0.7674418604651163,0.6773548760211089,0.6773548760211089,0.6773548760211089
2024-03,120004067,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004068,-19.0,0.0,19.0,-1.0,19.0,1665.2741143346389,19.0,2.0,-1.0,-1.0,-1.0
2024-03,120004069,-11.0,0.0,11.0,-1.0,11.0,1665.2741143346389,11.0,2.0,-1.0,-1.0,-1.0
2024-03,120004074,1258.0,2849.0,1591.0,1.2647058823529411,1591.0,1665.2741143346389,1591.0,0.7747747747747747,0.8250991407799075,0.8250991407799075,0.8250991407799075
2024-03,120004077,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004100,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004107,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004136,99.0,100.0,1.0,0.010101010101010102,1.0,1665.2741143346389,1.0,0.010050251256281407,0.0033670033670033673,0.0033670033670033673,0.0033670033670033673
2024-03,120004137,0.0,50.0,50.0,0.0,50.0,1665.2741143346389,50.0,2.0,0.06818181818181819,0.06818181818181819,0.06818181818181819
2024-03,120004138,0.0,50.0,50.0,0.0,50.0,1665.2741143346389,50.0,2.0,0.0,0.0,0.0
2024-03,120004139,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004140,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004143,0.0,317.0,317.0,0.0,317.0,1665.2741143346389,317.0,2.0,0.0,0.0,0.0
2024-03,120004144,0.0,258.0,258.0,0.0,258.0,1665.2741143346389,258.0,2.0,0.0,0.0,0.0
2024-03,120004145,0.0,142.0,142.0,0.0,142.0,1665.2741143346389,142.0,2.0,0.0,0.0,0.0
2024-03,120004146,0.0,342.0,342.0,0.0,342.0,1665.2741143346389,342.0,2.0,0.0,0.0,0.0
2024-03,120004147,0.0,112.0,112.0,0.0,112.0,1665.2741143346389,112.0,2.0,0.0,0.0,0.0
2024-03,120004148,0.0,200.0,200.0,0.0,200.0,1665.2741143346389,200.0,2.0,0.0,0.0,0.0
2024-03,120004149,0.0,113.0,113.0,0.0,113.0,1665.2741143346389,113.0,2.0,0.0,0.0,0.0
2024-03,120004150,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004151,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004152,0.0,198.0,198.0,0.0,198.0,1665.2741143346389,198.0,2.0,0.0,0.0,0.0
2024-03,120004153,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004154,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004155,0.0,0.0,0.0,0.0,0.0,1665.2741143346389,0.0,0.0,0.0,0.0,0.0
2024-03,120004157,0.0,533.0,533.0,0.0,533.0,1665.2741143346389,533.0,2.0,0.0,0.0,0.0
2024-03,120004158,0.0,253.0,253.0,0.0,253.0,1665.2741143346389,253.0,2.0,0.0,0.0,0.0
2024-03,120004159,0.0,315.0,315.0,0.0,315.0,1665.2741143346389,315.0,2.0,0.0,0.0,0.0
2024-03,120004160,0.0,241.0,241.0,0.0,241.0,1665.2741143346389,241.0,2.0,0.0,0.0,0.0
2024-03,120004161,0.0,20.0,20.0,0.0,20.0,1665.2741143346389,20.0,2.0,0.0,0.0,0.0
2024-03,120004162,0.0,211.0,211.0,0.0,211.0,1665.2741143346389,211.0,2.0,0.0,0.0,0.0
2024-03,120004163,0.0,288.0,288.0,0.0,288.0,1665.2741143346389,288.0,2.0,0.0,0.0,0.0
